idxes,boston_mu,boston_std,concrete_mu,concrete_std,energy_mu,energy_std,kin8nm_mu,kin8nm_std,naval_mu,naval_std,power_mu,power_std,wine_mu,wine_std,yacht_mu,yacht_std
NRC-RF_w10_sharpness_90,10.158353042602538,0.757198776671101,19.18499870300293,0.8908964570488792,2.137259340286255,0.1742218916478977,0.5267900466918946,0.00565322173639602,0.01233017947524786,0.0010729862291863116,11.512101936340333,0.1931709764856762,2.181351566314697,0.021561217654661617,3.3590378761291504,1.1915044177122494
NRC-RF_w10_coverage_90,0.9384615778923034,0.014390974754357506,0.9184466004371643,0.027869318910524,0.9358974575996399,0.008108403773556587,0.8996346354484558,0.00389769002799314,0.9196653008460999,0.006694553792487103,0.9025052309036254,0.0073098723672220135,0.9010183691978455,0.017310408434293687,0.925,0.054486236794258416
NRC-RF_w13_MACE_Loss,0.05966385006904602,0.027164465694675594,0.023678435385227202,0.007647067695570246,0.03513619266450405,0.015763484058097937,0.009005266707390547,0.0017694595956492959,0.011699581518769264,0.004567957380534921,0.008417431451380252,0.0027759440821468998,0.017461955733597278,0.00724232249033401,0.0709464617073536,0.024303912972634952
NRC-RF_w13_AGCE_Loss,0.2608573645353317,0.06079758960267635,0.1913757562637329,0.05245313093658872,0.17555019557476043,0.02214447940474091,0.06255827099084854,0.006400091391773721,0.04535010159015655,0.007342326011471545,0.05696583315730095,0.015043582627070692,0.08724114298820496,0.01897627425409931,0.3418876647949219,0.03619953180878052
NRC-RF_w13_CheckScore,0.7938326597213745,0.07566514778417333,1.560224437713623,0.0972884837648972,0.14578019678592682,0.008450855752650536,0.04523243382573128,0.0011807592385717207,0.0008607513038441539,8.592100682326693e-05,0.9968346118927002,0.015137987453938219,0.18985823690891265,0.008070115668216363,0.20783026665449142,0.05019771716713961
NRC-RF_w13_sharpness_90,10.21032943725586,0.7724258675123101,19.190401458740233,0.8568081568583067,2.1440097808837892,0.18175279458265686,0.5275034189224244,0.005535184220890698,0.012600364908576012,0.0010716731564410903,11.518131637573243,0.19985632396828595,2.187228298187256,0.023609129765282604,3.320535898208618,1.2258152807951068
NRC-RF_w13_coverage_90,0.9384615778923034,0.014390974754357506,0.9165048599243164,0.029190859740588222,0.9307692527770997,0.006280757155948426,0.9006090521812439,0.0041197445212511384,0.9111297369003296,0.0066399479482221815,0.9025052309036254,0.0071896412582395245,0.9018330335617065,0.017059380832408853,0.925,0.054486236794258416
NRC-RF_w16_MACE_Loss,0.05989286229014397,0.026979914612298712,0.023616020940244196,0.007869022719130987,0.03518038839101791,0.015681000974954815,0.009020273387432099,0.0017958404127702715,0.011061430256813765,0.004662771165673593,0.008432045113295317,0.0027511948155218486,0.017386485263705252,0.007332771403957847,0.07099807932972908,0.02426466336935481
NRC-RF_w16_AGCE_Loss,0.2526193827390671,0.06594823810897288,0.1768961578607559,0.038099682222185696,0.20009261667728423,0.02695375425590017,0.05153145641088486,0.007998384134336036,0.04543839246034622,0.012600981426251724,0.05321618393063545,0.009641316598409017,0.0755313865840435,0.010872649109255953,0.2870751440525055,0.06982462851501556
NRC-RF_w16_CheckScore,0.7943015098571777,0.07584327276197188,1.561015009880066,0.09737361860872597,0.14597252607345582,0.008512021984703832,0.04523992314934731,0.0011806559283367576,0.0008675055461935699,8.731412307840459e-05,0.9968891620635987,0.015131258095287906,0.18987932801246643,0.008070363030452799,0.20805625319480897,0.05025350892890953
NRC-RF_w16_sharpness_90,10.236072540283203,0.7789326991341476,19.18877182006836,0.8411231436441398,2.145109224319458,0.18647336185453248,0.5278234601020813,0.005531995773888879,0.012767566926777362,0.0010945990281693192,11.520702934265136,0.2028432115577077,2.1910233020782472,0.024577183438376202,3.2659280061721803,1.2432673507476197
NRC-RF_w16_coverage_90,0.9384615778923034,0.014390974754357506,0.9165048599243164,0.029190859740588222,0.928205156326294,0.010256412625319301,0.9006090521812439,0.004047081039424328,0.907113003730774,0.007198584442713637,0.9025052309036254,0.0071896412582395245,0.9030550360679627,0.017501057416856387,0.91875,0.06434768838116875
NRC-RF_w19_MACE_Loss,0.05985945388674736,0.027042696258431153,0.023590515553951263,0.008038138578938332,0.03507005237042904,0.01569196795214155,0.009046033304184676,0.001815334955172022,0.0108257413841784,0.004773900267043876,0.008439300861209632,0.002764856883364603,0.017344161681830884,0.007377231491593323,0.07106057927012444,0.024330743157562992
NRC-RF_w19_AGCE_Loss,0.25083878040313723,0.04047023814902225,0.1876569628715515,0.021192283240504425,0.1652733266353607,0.02410468289479576,0.06372230648994445,0.01936449742246705,0.04597808495163917,0.011341128442827536,0.06324795261025429,0.013461630255613652,0.07960877791047097,0.01697393886348319,0.29158261716365813,0.06117462167055301
NRC-RF_w19_CheckScore,0.7945354223251343,0.07576736709434374,1.5614753246307373,0.09739467609555173,0.14607171714305878,0.00853068800697148,0.045243962109088896,0.0011806490141814516,0.0008717167191207408,8.819526381710669e-05,0.9969186544418335,0.015126493472998936,0.1898906409740448,0.008070376563071099,0.2082503393292427,0.050256526935266936
NRC-RF_w19_sharpness_90,10.235009765625,0.786880177267958,19.171794509887697,0.8235846002068004,2.1391797780990602,0.18721136220253956,0.5280057072639466,0.005541727525793074,0.012832901068031788,0.0010954364081845651,11.522032546997071,0.20381794593812574,2.1924527168273924,0.02455858892685175,3.2406691789627073,1.2601340292212113
NRC-RF_w19_coverage_90,0.9384615778923034,0.014390974754357506,0.9145631194114685,0.0303310556330377,0.928205156326294,0.010256412625319301,0.9006090521812439,0.004047081039424328,0.9037657260894776,0.008871873508820217,0.9027140021324158,0.007213848825346765,0.9030550360679627,0.017501057416856387,0.9125,0.0667317390751957
NRC-RF_w22_MACE_Loss,0.05989791303873062,0.026900129483022995,0.023590515553951263,0.007970982409934064,0.0347950279712677,0.015562246547638374,0.009035576228052377,0.0018053457204223503,0.01062157955020666,0.004802980582775608,0.008424686640501023,0.002775838311352126,0.017336014471948148,0.007351551824940597,0.07116734683513641,0.024117747094181772
NRC-RF_w22_AGCE_Loss,0.22141453623771667,0.0320808879592915,0.15151070207357406,0.03733128752896985,0.18461716771125794,0.0348018125176384,0.06770365089178085,0.007065140913740162,0.06281928792595863,0.01278221228900719,0.054834625124931334,0.010788461059106257,0.09430527687072754,0.024861332643692,0.33447392880916593,0.0891775502084597
NRC-RF_w22_CheckScore,0.7946199536323547,0.07588121987185233,1.561682391166687,0.0973724639405463,0.1461615115404129,0.008529095946338675,0.045246516913175584,0.0011806689948016548,0.0008744849823415279,8.882478683618944e-05,0.996934461593628,0.015122268434614367,0.1898974746465683,0.008070836976919148,0.208309867978096,0.0502263191306579
